,User Name,Heading,Rating,Review,tokens,tokens_seg,tokens_stem,review1
124,vikram singh,horrible,5,bad phone,"['bad', 'phone']","['bad', 'phone']","['bad', 'phone']",bad phone
125,Vineet Kumar,good choice,5,good mobile at this range,"['good', 'mobile', 'at', 'this', 'range']","['good', 'mobile', 'at', 'this', 'range']","['good', 'mobil', 'rang']",good mobil rang
126,RAJKAMAL BIGALA,wonderful,5,excellent mobilethe battery backup is too good,"['excellent', 'mobilethe', 'battery', 'backup', 'is', 'too', 'good']","['excellent', 'mobile', 'the', 'battery', 'backup', 'is', 'too', 'good']","['excel', 'mobil', 'batteri', 'backup', 'good']",excel mobil batteri backup good
127,Flipkart Customer,best in the market,5,goods,['goods'],['goods'],['good'],good
128,Rajat  Sarkar ,wonderful,1,nice phone display is amazingbattery gives very good service,"['nice', 'phone', 'display', 'is', 'amazingbattery', 'gives', 'very', 'good', 'service']","['nice', 'phone', 'display', 'is', 'amazing', 'battery', 'gives', 'very', 'good', 'service']","['nice', 'phone', 'display', 'amaz', 'batteri', 'give', 'good', 'servic']",nice phone display amaz batteri give good servic
129,Akash Tomar,fabulous,1,this phone is awesome camera batteryperformanceawesome,"['this', 'phone', 'is', 'awesome', 'camera', 'batteryperformanceawesome']","['this', 'phone', 'is', 'awesome', 'camera', 'battery', 'performance', 'awesome']","['phone', 'awesom', 'camera', 'batteri', 'perform', 'awesom']",phone awesom camera batteri perform awesom
130,suhas Patil,worst experience ever,5,very bad experience slow mobile,"['very', 'bad', 'experience', 'slow', 'mobile']","['very', 'bad', 'experience', 'slow', 'mobile']","['bad', 'experi', 'slow', 'mobil']",bad experi slow mobil
131,B.Raghavendra,brilliant,3,camera is good but mobile not more features,"['camera', 'is', 'good', 'but', 'mobile', 'not', 'more', 'features']","['camera', 'is', 'good', 'but', 'mobile', 'not', 'more', 'features']","['camera', 'good', 'mobil', 'not', 'featur']",camera good mobil not featur
132,Flipkart Customer,does the job,5,performanceis very slow and some gaming apps are not installing by doing of all settings also not useful want toprocessesorimprove,"['performanceis', 'very', 'slow', 'and', 'some', 'gaming', 'apps', 'are', 'not', 'installing', 'by', 'doing', 'of', 'all', 'settings', 'also', 'not', 'useful', 'want', 'toprocessesorimprove']","['performance', 'is', 'very', 'slow', 'and', 'some', 'gaming', 'apps', 'are', 'not', 'installing', 'by', 'doing', 'of', 'all', 'settings', 'also', 'not', 'useful', 'want', 'to', 'processes', 'or', 'improve']","['perform', 'slow', 'game', 'app', 'not', 'instal', 'set', 'also', 'not', 'use', 'want', 'process', 'improv']",perform slow game app not instal set also not use want process improv
133,Shabaz Nizam,wonderful,5,wonderful experience,"['wonderful', 'experience']","['wonderful', 'experience']","['wonder', 'experi']",wonder experi
134,RANJAN KUMAR NAIK,terrific purchase,5,such a quick service thank you,"['such', 'a', 'quick', 'service', 'thank', 'you']","['such', 'a', 'quick', 'service', 'thank', 'you']","['quick', 'servic', 'thank']",quick servic thank
135,Umashankar Singh,wonderful,5,good,['good'],['good'],['good'],good
136,Sanjay Swain,mindblowing purchase,4,my blowing,"['my', 'blowing']","['my', 'blowing']",['blow'],blow
137,ani mirajkar,really nice,4,nice phone,"['nice', 'phone']","['nice', 'phone']","['nice', 'phone']",nice phone
138,Flipkart Vinod,really nice,1,nice,['nice'],['nice'],['nice'],nice
139,vinod shirsath,horrible,1,camer problems and bluetooth note connecting,"['camer', 'problems', 'and', 'bluetooth', 'note', 'connecting']","['camer', 'problems', 'and', 'bluetooth', 'note', 'connecting']","['camer', 'problem', 'bluetooth', 'note', 'connect']",camer problem bluetooth note connect
140,Flipkart Customer,wonderful,5,good phone,"['good', 'phone']","['good', 'phone']","['good', 'phone']",good phone
141,Anish Kumar,wonderful,4,good phone but battery backup and camera not upto the mark,"['good', 'phone', 'but', 'battery', 'backup', 'and', 'camera', 'not', 'upto', 'the', 'mark']","['good', 'phone', 'but', 'battery', 'backup', 'and', 'camera', 'not', 'up', 'to', 'the', 'mark']","['good', 'phone', 'batteri', 'backup', 'camera', 'not', 'mark']",good phone batteri backup camera not mark
142,Manjinder  Singh ,moderate,3,am not satisfied,"['am', 'not', 'satisfied']","['am', 'not', 'satisfied']","['not', 'satisfi']",not satisfi
143,Flipkart Customer,nice,5,facing heating issue,"['facing', 'heating', 'issue']","['facing', 'heating', 'issue']","['face', 'heat', 'issu']",face heat issu
144,Shashank P,great product,4,excellent camera phone at this price i gotram andforat the offer time best midrange phone in this price i loved this mobile lot it it better than realme mobiles and redmi mobiles at this price range,"['excellent', 'camera', 'phone', 'at', 'this', 'price', 'i', 'gotram', 'andforat', 'the', 'offer', 'time', 'best', 'midrange', 'phone', 'in', 'this', 'price', 'i', 'loved', 'this', 'mobile', 'lot', 'it', 'it', 'better', 'than', 'realme', 'mobiles', 'and', 'redmi', 'mobiles', 'at', 'this', 'price', 'range']","['excellent', 'camera', 'phone', 'at', 'this', 'price', 'i', 'got', 'ram', 'and', 'for', 'at', 'the', 'offer', 'time', 'best', 'midrange', 'phone', 'in', 'this', 'price', 'i', 'loved', 'this', 'mobile', 'lot', 'it', 'it', 'better', 'than', 'real', 'me', 'mobiles', 'and', 'red', 'mi', 'mobiles', 'at', 'this', 'price', 'range']","['excel', 'camera', 'phone', 'price', 'got', 'ram', 'offer', 'time', 'best', 'midrang', 'phone', 'price', 'love', 'mobil', 'lot', 'better', 'real', 'mobil', 'red', 'mi', 'mobil', 'price', 'rang']",excel camera phone price got ram offer time best midrang phone price love mobil lot better real mobil red mi mobil price rang
145,Kapadam  Narayanaswamy ,very good,5,good,['good'],['good'],['good'],good
146,Flipkart Customer,wonderful,3,ultimate phone at this priceloved it,"['ultimate', 'phone', 'at', 'this', 'priceloved', 'it']","['ultimate', 'phone', 'at', 'this', 'price', 'loved', 'it']","['ultim', 'phone', 'price', 'love']",ultim phone price love
147,Manish Mishra,nice,5,imgettingan heating issue a bit rest in this budget its a greatphone,"['imgettingan', 'heating', 'issue', 'a', 'bit', 'rest', 'in', 'this', 'budget', 'its', 'a', 'greatphone']","['im', 'getting', 'an', 'heating', 'issue', 'a', 'bit', 'rest', 'in', 'this', 'budget', 'its', 'a', 'great', 'phone']","['im', 'get', 'heat', 'issu', 'bit', 'rest', 'budget', 'great', 'phone']",im get heat issu bit rest budget great phone
148,Munish Sethi,highly recommended,2,good money wise,"['good', 'money', 'wise']","['good', 'money', 'wise']","['good', 'money', 'wise']",good money wise
149,Rehan Akram,very poor,1,heating issue and battery drain very fastwhen i request for replacement they denied i am so disappointed with samsung and flipkart,"['heating', 'issue', 'and', 'battery', 'drain', 'very', 'fastwhen', 'i', 'request', 'for', 'replacement', 'they', 'denied', 'i', 'am', 'so', 'disappointed', 'with', 'samsung', 'and', 'flipkart']","['heating', 'issue', 'and', 'battery', 'drain', 'very', 'fast', 'when', 'i', 'request', 'for', 'replacement', 'they', 'denied', 'i', 'am', 'so', 'disappointed', 'with', 'samsung', 'and', 'flip', 'kart']","['heat', 'issu', 'batteri', 'drain', 'fast', 'request', 'replac', 'deni', 'disappoint', 'samsung', 'flip', 'kart']",heat issu batteri drain fast request replac deni disappoint samsung flip kart
150,Flipkart Customer,valueformoney,4,very amazing and good qualityproduct value for monty mobile,"['very', 'amazing', 'and', 'good', 'qualityproduct', 'value', 'for', 'monty', 'mobile']","['very', 'amazing', 'and', 'good', 'quality', 'product', 'value', 'for', 'monty', 'mobile']","['amaz', 'good', 'qualiti', 'product', 'valu', 'monti', 'mobil']",amaz good qualiti product valu monti mobil
151,Manikanta,wonderful,5,excellent,['excellent'],['excellent'],['excel'],excel
152,Shivraj Shahaji  Patil,brilliant,5,nice product with good camera battery n display and product is made in india,"['nice', 'product', 'with', 'good', 'camera', 'battery', 'n', 'display', 'and', 'product', 'is', 'made', 'in', 'india']","['nice', 'product', 'with', 'good', 'camera', 'battery', 'n', 'display', 'and', 'product', 'is', 'made', 'in', 'india']","['nice', 'product', 'good', 'camera', 'batteri', 'n', 'display', 'product', 'made', 'india']",nice product good camera batteri n display product made india
153,vikram singh,horrible,4,bad phone,"['bad', 'phone']","['bad', 'phone']","['bad', 'phone']",bad phone
154,Vineet Kumar,good choice,5,good mobile at this range,"['good', 'mobile', 'at', 'this', 'range']","['good', 'mobile', 'at', 'this', 'range']","['good', 'mobil', 'rang']",good mobil rang
155,RAJKAMAL BIGALA,wonderful,5,excellent mobilethe battery backup is too good,"['excellent', 'mobilethe', 'battery', 'backup', 'is', 'too', 'good']","['excellent', 'mobile', 'the', 'battery', 'backup', 'is', 'too', 'good']","['excel', 'mobil', 'batteri', 'backup', 'good']",excel mobil batteri backup good
156,Flipkart Customer,best in the market,5,goods,['goods'],['goods'],['good'],good
157,Rajat  Sarkar ,wonderful,5,nice phone display is amazingbattery gives very good service,"['nice', 'phone', 'display', 'is', 'amazingbattery', 'gives', 'very', 'good', 'service']","['nice', 'phone', 'display', 'is', 'amazing', 'battery', 'gives', 'very', 'good', 'service']","['nice', 'phone', 'display', 'amaz', 'batteri', 'give', 'good', 'servic']",nice phone display amaz batteri give good servic
158,Akash Tomar,fabulous,5,this phone is awesome camera batteryperformanceawesome,"['this', 'phone', 'is', 'awesome', 'camera', 'batteryperformanceawesome']","['this', 'phone', 'is', 'awesome', 'camera', 'battery', 'performance', 'awesome']","['phone', 'awesom', 'camera', 'batteri', 'perform', 'awesom']",phone awesom camera batteri perform awesom
159,Flipkart Customer,classy product,1,best phone everiam using sinceweek and its the best,"['best', 'phone', 'everiam', 'using', 'sinceweek', 'and', 'its', 'the', 'best']","['best', 'phone', 'ever', 'i', 'am', 'using', 'since', 'week', 'and', 'its', 'the', 'best']","['best', 'phone', 'ever', 'use', 'sinc', 'week', 'best']",best phone ever use sinc week best
160,Biswajit Barman,pretty good,4,good mobile,"['good', 'mobile']","['good', 'mobile']","['good', 'mobil']",good mobil
161,Jabu Sunil,highly recommended,5,super phon,"['super', 'phon']","['super', 'phon']","['super', 'phon']",super phon
162,Vinay  Nelavalli,fabulous,5,so like in mobile in cost,"['so', 'like', 'in', 'mobile', 'in', 'cost']","['so', 'like', 'in', 'mobile', 'in', 'cost']","['like', 'mobil', 'cost']",like mobil cost
163,Flipkart Customer,could be way better,5,display is very dazzling and net is very slow with wifi also always biffering,"['display', 'is', 'very', 'dazzling', 'and', 'net', 'is', 'very', 'slow', 'with', 'wifi', 'also', 'always', 'biffering']","['display', 'is', 'very', 'dazzling', 'and', 'net', 'is', 'very', 'slow', 'with', 'wifi', 'also', 'always', 'biff', 'ering']","['display', 'dazzl', 'net', 'slow', 'wifi', 'also', 'alway', 'biff', 'ere']",display dazzl net slow wifi also alway biff ere
164,Ankit Sharma,perfect product,5,nice phone,"['nice', 'phone']","['nice', 'phone']","['nice', 'phone']",nice phone
165,Flipkart Customer,terrific purchase,5,samsung is my best brandbest performance,"['samsung', 'is', 'my', 'best', 'brandbest', 'performance']","['samsung', 'is', 'my', 'best', 'brand', 'best', 'performance']","['samsung', 'best', 'brand', 'best', 'perform']",samsung best brand best perform
166,Samiksha More,classy product,5,awesomego for it,"['awesomego', 'for', 'it']","['awesome', 'go', 'for', 'it']","['awesom', 'go']",awesom go
167,Amit  Prajapati,terrific purchase,5,nice,['nice'],['nice'],['nice'],nice
168,Masthan Sharief Shaik,hated it,2,speaker stopped working afterdays,"['speaker', 'stopped', 'working', 'afterdays']","['speaker', 'stopped', 'working', 'after', 'days']","['speaker', 'stop', 'work', 'day']",speaker stop work day
169,Desh Raj,terrific purchase,1,good,['good'],['good'],['good'],good
170,Babulal Chudhariy,terrific,5,good phone,"['good', 'phone']","['good', 'phone']","['good', 'phone']",good phone
171,Flipkart Customer,worth every penny,5,nice mobile,"['nice', 'mobile']","['nice', 'mobile']","['nice', 'mobil']",nice mobil
172,Rana Iqbal,worth the money,4,battery backup is poorfast charging is merely a word used by samsung its not practical and lastly weight is also a drawbackrest is superb in this price range,"['battery', 'backup', 'is', 'poorfast', 'charging', 'is', 'merely', 'a', 'word', 'used', 'by', 'samsung', 'its', 'not', 'practical', 'and', 'lastly', 'weight', 'is', 'also', 'a', 'drawbackrest', 'is', 'superb', 'in', 'this', 'price', 'range']","['battery', 'backup', 'is', 'poor', 'fast', 'charging', 'is', 'merely', 'a', 'word', 'used', 'by', 'samsung', 'its', 'not', 'practical', 'and', 'lastly', 'weight', 'is', 'also', 'a', 'drawback', 'rest', 'is', 'superb', 'in', 'this', 'price', 'range']","['batteri', 'backup', 'poor', 'fast', 'charg', 'mere', 'word', 'use', 'samsung', 'not', 'practic', 'lastli', 'weight', 'also', 'drawback', 'rest', 'superb', 'price', 'rang']",batteri backup poor fast charg mere word use samsung not practic lastli weight also drawback rest superb price rang
173,Kiran  Badgujar ,worth the money,4,very nice phone and value for money,"['very', 'nice', 'phone', 'and', 'value', 'for', 'money']","['very', 'nice', 'phone', 'and', 'value', 'for', 'money']","['nice', 'phone', 'valu', 'money']",nice phone valu money
174,Flipkart Customer,great product,5,just goits too good compare to all chinese stuff,"['just', 'goits', 'too', 'good', 'compare', 'to', 'all', 'chinese', 'stuff']","['just', 'go', 'its', 'too', 'good', 'compare', 'to', 'all', 'chinese', 'stuff']","['go', 'good', 'compar', 'chines', 'stuff']",go good compar chines stuff
175,Mehulkumar  Prajapati ,terrific,5,good product,"['good', 'product']","['good', 'product']","['good', 'product']",good product
176,Saikat Dey,perfect product,5,very good phone i am satisfied,"['very', 'good', 'phone', 'i', 'am', 'satisfied']","['very', 'good', 'phone', 'i', 'am', 'satisfied']","['good', 'phone', 'satisfi']",good phone satisfi
177,Kuldeep Dwivedi,super,5,nice,['nice'],['nice'],['nice'],nice
178,Prabhakar tiwari,mindblowing purchase,5,nice and good mobile,"['nice', 'and', 'good', 'mobile']","['nice', 'and', 'good', 'mobile']","['nice', 'good', 'mobil']",nice good mobil
179,Flipkart Customer,best in the market,5,excellent,['excellent'],['excellent'],['excel'],excel
180,Geeta Dwivedi,valueformoney,4,the mobile phone is awesome with some awesome features like dark mode blue light filter etc camera is amazing but the only thing that is embarassing is the live caption mode is not working in any language but overall excellent phone if you want to purchase a new phone this is the best choice,"['the', 'mobile', 'phone', 'is', 'awesome', 'with', 'some', 'awesome', 'features', 'like', 'dark', 'mode', 'blue', 'light', 'filter', 'etc', 'camera', 'is', 'amazing', 'but', 'the', 'only', 'thing', 'that', 'is', 'embarassing', 'is', 'the', 'live', 'caption', 'mode', 'is', 'not', 'working', 'in', 'any', 'language', 'but', 'overall', 'excellent', 'phone', 'if', 'you', 'want', 'to', 'purchase', 'a', 'new', 'phone', 'this', 'is', 'the', 'best', 'choice']","['the', 'mobile', 'phone', 'is', 'awesome', 'with', 'some', 'awesome', 'features', 'like', 'dark', 'mode', 'blue', 'light', 'filter', 'etc', 'camera', 'is', 'amazing', 'but', 'the', 'only', 'thing', 'that', 'is', 'embarassing', 'is', 'the', 'live', 'caption', 'mode', 'is', 'not', 'working', 'in', 'any', 'language', 'but', 'overall', 'excellent', 'phone', 'if', 'you', 'want', 'to', 'purchase', 'a', 'new', 'phone', 'this', 'is', 'the', 'best', 'choice']","['mobil', 'phone', 'awesom', 'awesom', 'featur', 'like', 'dark', 'mode', 'blue', 'light', 'filter', 'etc', 'camera', 'amaz', 'thing', 'embarass', 'live', 'caption', 'mode', 'not', 'work', 'languag', 'overal', 'excel', 'phone', 'want', 'purchas', 'new', 'phone', 'best', 'choic']",mobil phone awesom awesom featur like dark mode blue light filter etc camera amaz thing embarass live caption mode not work languag overal excel phone want purchas new phone best choic
181,Sarswati  rahangdale ,just wow,5,the camera quality is just amazing,"['the', 'camera', 'quality', 'is', 'just', 'amazing']","['the', 'camera', 'quality', 'is', 'just', 'amazing']","['camera', 'qualiti', 'amaz']",camera qualiti amaz
182,Sakthivel Selvaraj,worth every penny,5,nice product,"['nice', 'product']","['nice', 'product']","['nice', 'product']",nice product
183,Senthil Kumar,must buy,5,superb mobile at this cost value for money,"['superb', 'mobile', 'at', 'this', 'cost', 'value', 'for', 'money']","['superb', 'mobile', 'at', 'this', 'cost', 'value', 'for', 'money']","['superb', 'mobil', 'cost', 'valu', 'money']",superb mobil cost valu money
184,NIKHIL Raghuvanshi,good choice,4,till now working good,"['till', 'now', 'working', 'good']","['till', 'now', 'working', 'good']","['till', 'work', 'good']",till work good
185,Saurav Kumar Suman,just okay,3,dont purchase for gaming,"['dont', 'purchase', 'for', 'gaming']","['dont', 'purchase', 'for', 'gaming']","['dont', 'purchas', 'game']",dont purchas game
186,Flipkart Customer,worth every penny,5,good mobile,"['good', 'mobile']","['good', 'mobile']","['good', 'mobil']",good mobil
187,Vikash Baranwal,valueformoney,4,overall phone is good but sometimes touch is not responding correctly i wish my issue will be resolve in future updates hopefully i wish if its back panel was like glass panel it would have been even betterbut samsung has made a wonderful and killer phone in this price thanks samsung and also flipkart for delivering this phone,"['overall', 'phone', 'is', 'good', 'but', 'sometimes', 'touch', 'is', 'not', 'responding', 'correctly', 'i', 'wish', 'my', 'issue', 'will', 'be', 'resolve', 'in', 'future', 'updates', 'hopefully', 'i', 'wish', 'if', 'its', 'back', 'panel', 'was', 'like', 'glass', 'panel', 'it', 'would', 'have', 'been', 'even', 'betterbut', 'samsung', 'has', 'made', 'a', 'wonderful', 'and', 'killer', 'phone', 'in', 'this', 'price', 'thanks', 'samsung', 'and', 'also', 'flipkart', 'for', 'delivering', 'this', 'phone']","['overall', 'phone', 'is', 'good', 'but', 'sometimes', 'touch', 'is', 'not', 'responding', 'correctly', 'i', 'wish', 'my', 'issue', 'will', 'be', 'resolve', 'in', 'future', 'updates', 'hopefully', 'i', 'wish', 'if', 'its', 'back', 'panel', 'was', 'like', 'glass', 'panel', 'it', 'would', 'have', 'been', 'even', 'better', 'but', 'samsung', 'has', 'made', 'a', 'wonderful', 'and', 'killer', 'phone', 'in', 'this', 'price', 'thanks', 'samsung', 'and', 'also', 'flip', 'kart', 'for', 'delivering', 'this', 'phone']","['overal', 'phone', 'good', 'sometim', 'touch', 'not', 'respond', 'correctli', 'wish', 'issu', 'resolv', 'futur', 'updat', 'hope', 'wish', 'back', 'panel', 'like', 'glass', 'panel', 'would', 'even', 'better', 'samsung', 'made', 'wonder', 'killer', 'phone', 'price', 'thank', 'samsung', 'also', 'flip', 'kart', 'deliv', 'phone']",overal phone good sometim touch not respond correctli wish issu resolv futur updat hope wish back panel like glass panel would even better samsung made wonder killer phone price thank samsung also flip kart deliv phone
188,Jalaja Mazumder,unsatisfactory,4,phone is not good dont buy online display is not working,"['phone', 'is', 'not', 'good', 'dont', 'buy', 'online', 'display', 'is', 'not', 'working']","['phone', 'is', 'not', 'good', 'dont', 'buy', 'online', 'display', 'is', 'not', 'working']","['phone', 'not', 'good', 'dont', 'buy', 'onlin', 'display', 'not', 'work']",phone not good dont buy onlin display not work
189,Biswajit Barman,pretty good,1,good mobile,"['good', 'mobile']","['good', 'mobile']","['good', 'mobil']",good mobil
190,Jabu Sunil,highly recommended,5,super phon,"['super', 'phon']","['super', 'phon']","['super', 'phon']",super phon
191,Vinay  Nelavalli,fabulous,5,so like in mobile in cost,"['so', 'like', 'in', 'mobile', 'in', 'cost']","['so', 'like', 'in', 'mobile', 'in', 'cost']","['like', 'mobil', 'cost']",like mobil cost
192,Flipkart Customer,could be way better,5,display is very dazzling and net is very slow with wifi also always biffering,"['display', 'is', 'very', 'dazzling', 'and', 'net', 'is', 'very', 'slow', 'with', 'wifi', 'also', 'always', 'biffering']","['display', 'is', 'very', 'dazzling', 'and', 'net', 'is', 'very', 'slow', 'with', 'wifi', 'also', 'always', 'biff', 'ering']","['display', 'dazzl', 'net', 'slow', 'wifi', 'also', 'alway', 'biff', 'ere']",display dazzl net slow wifi also alway biff ere
193,Ankit Sharma,perfect product,5,nice phone,"['nice', 'phone']","['nice', 'phone']","['nice', 'phone']",nice phone
194,Flipkart Customer,terrific purchase,5,samsung is my best brandbest performance,"['samsung', 'is', 'my', 'best', 'brandbest', 'performance']","['samsung', 'is', 'my', 'best', 'brand', 'best', 'performance']","['samsung', 'best', 'brand', 'best', 'perform']",samsung best brand best perform
195,Samiksha More,classy product,5,awesomego for it,"['awesomego', 'for', 'it']","['awesome', 'go', 'for', 'it']","['awesom', 'go']",awesom go
196,Amit  Prajapati,terrific purchase,5,nice,['nice'],['nice'],['nice'],nice
197,Masthan Sharief Shaik,hated it,3,speaker stopped working afterdays,"['speaker', 'stopped', 'working', 'afterdays']","['speaker', 'stopped', 'working', 'after', 'days']","['speaker', 'stop', 'work', 'day']",speaker stop work day
198,Desh Raj,terrific purchase,2,good,['good'],['good'],['good'],good
199,Sathiya Moorthy,fair,1,its is a honest review for buyers please think beforeissue for normal usage more thanminutes mobile get heat uptodegree cheating facing at the top screen of thecharging takingdrains for normal usage withinbut its getting lags while usingnot giving scratch guardmobile caseshot length of usbreceiving capacity is same as well as mi and poco but realmeis good network ,"['its', 'is', 'a', 'honest', 'review', 'for', 'buyers', 'please', 'think', 'beforeissue', 'for', 'normal', 'usage', 'more', 'thanminutes', 'mobile', 'get', 'heat', 'uptodegree', 'cheating', 'facing', 'at', 'the', 'top', 'screen', 'of', 'thecharging', 'takingdrains', 'for', 'normal', 'usage', 'withinbut', 'its', 'getting', 'lags', 'while', 'usingnot', 'giving', 'scratch', 'guardmobile', 'caseshot', 'length', 'of', 'usbreceiving', 'capacity', 'is', 'same', 'as', 'well', 'as', 'mi', 'and', 'poco', 'but', 'realmeis', 'good', 'network']","['its', 'is', 'a', 'honest', 'review', 'for', 'buyers', 'please', 'think', 'before', 'issue', 'for', 'normal', 'usage', 'more', 'than', 'minutes', 'mobile', 'get', 'heat', 'up', 'to', 'degree', 'cheating', 'facing', 'at', 'the', 'top', 'screen', 'of', 'the', 'charging', 'taking', 'drains', 'for', 'normal', 'usage', 'within', 'but', 'its', 'getting', 'lags', 'while', 'using', 'not', 'giving', 'scratch', 'guard', 'mobile', 'cases', 'hot', 'length', 'of', 'usb', 'receiving', 'capacity', 'is', 'same', 'as', 'well', 'as', 'mi', 'and', 'poco', 'but', 'real', 'me', 'is', 'good', 'network']","['honest', 'review', 'buyer', 'pleas', 'think', 'issu', 'normal', 'usag', 'minut', 'mobil', 'get', 'heat', 'degre', 'cheat', 'face', 'top', 'screen', 'charg', 'take', 'drain', 'normal', 'usag', 'within', 'get', 'lag', 'use', 'not', 'give', 'scratch', 'guard', 'mobil', 'case', 'hot', 'length', 'usb', 'receiv', 'capac', 'well', 'mi', 'poco', 'real', 'good', 'network']",honest review buyer pleas think issu normal usag minut mobil get heat degre cheat face top screen charg take drain normal usag within get lag use not give scratch guard mobil case hot length usb receiv capac well mi poco real good network
200,Vijay Kumar,decent product,3,camera is not clear,"['camera', 'is', 'not', 'clear']","['camera', 'is', 'not', 'clear']","['camera', 'not', 'clear']",camera not clear
201,Prem Sharma,valueformoney,4,nice,['nice'],['nice'],['nice'],nice
202,Mohammed Ali Khotjada,terrific purchase,5,nice phn bought this only inrs in diwali sale good performance love this phone,"['nice', 'phn', 'bought', 'this', 'only', 'inrs', 'in', 'diwali', 'sale', 'good', 'performance', 'love', 'this', 'phone']","['nice', 'phn', 'bought', 'this', 'only', 'in', 'rs', 'in', 'diwali', 'sale', 'good', 'performance', 'love', 'this', 'phone']","['nice', 'phn', 'bought', 'rs', 'diwali', 'sale', 'good', 'perform', 'love', 'phone']",nice phn bought rs diwali sale good perform love phone
203,Sandeep  Paul,mindblowing purchase,5,overall good phone in budget,"['overall', 'good', 'phone', 'in', 'budget']","['overall', 'good', 'phone', 'in', 'budget']","['overal', 'good', 'phone', 'budget']",overal good phone budget
204,Manjar Alam,just wow,5,good,['good'],['good'],['good'],good
205,Sukanta Sen,brilliant,5,excellent product,"['excellent', 'product']","['excellent', 'product']","['excel', 'product']",excel product
206,Ashok das Mohandas  Vaishnav,classy product,5,very very gooooodawsome,"['very', 'very', 'gooooodawsome']","['very', 'very', 'goooo', 'od', 'awsome']","['goooo', 'od', 'awsom']",goooo od awsom
207,Abhinav  Shukla,just wow,5,best product baily for many,"['best', 'product', 'baily', 'for', 'many']","['best', 'product', 'baily', 'for', 'many']","['best', 'product', 'baili', 'mani']",best product baili mani
208,BAGADHIHARIRAMPRASAD BAGADHI,must buy,5,very good,"['very', 'good']","['very', 'good']",['good'],good
209,SHIVHAR  BHERANE ,great product,5,nice product,"['nice', 'product']","['nice', 'product']","['nice', 'product']",nice product
210,Aravind Ch,good choice,4,battery nat good,"['battery', 'nat', 'good']","['battery', 'nat', 'good']","['batteri', 'nat', 'good']",batteri nat good
211,Nalliboyina Gopinath,terrific purchase,5,nice,['nice'],['nice'],['nice'],nice
212,Maruthesha,did not meet expectations,5,worse camera there is no fhd quality display full hd videos are playing likevideo quality its a worse model,"['worse', 'camera', 'there', 'is', 'no', 'fhd', 'quality', 'display', 'full', 'hd', 'videos', 'are', 'playing', 'likevideo', 'quality', 'its', 'a', 'worse', 'model']","['worse', 'camera', 'there', 'is', 'no', 'fhd', 'quality', 'display', 'full', 'hd', 'videos', 'are', 'playing', 'like', 'video', 'quality', 'its', 'a', 'worse', 'model']","['wors', 'camera', 'fhd', 'qualiti', 'display', 'full', 'hd', 'video', 'play', 'like', 'video', 'qualiti', 'wors', 'model']",wors camera fhd qualiti display full hd video play like video qualiti wors model
213,Shailesh Kumar,super,4,awesome,['awesome'],['awesome'],['awesom'],awesom
214,ARAVINDHAN CHOKKAN,delightful,5, mah battery is not effectivebut good in camera and performance,"['mah', 'battery', 'is', 'not', 'effectivebut', 'good', 'in', 'camera', 'and', 'performance']","['mah', 'battery', 'is', 'not', 'effective', 'but', 'good', 'in', 'camera', 'and', 'performance']","['mah', 'batteri', 'not', 'effect', 'good', 'camera', 'perform']",mah batteri not effect good camera perform
215,Bhavesh Dewasi,wonderful,4,niceeeee awesomeeee,"['niceeeee', 'awesomeeee']","['nice', 'eeee', 'awesome', 'eee']","['nice', 'eeee', 'awesom', 'eee']",nice eeee awesom eee
216,Praveen M,really nice,3,thanks to flipkart for delivering phone indays phone battery is good,"['thanks', 'to', 'flipkart', 'for', 'delivering', 'phone', 'indays', 'phone', 'battery', 'is', 'good']","['thanks', 'to', 'flip', 'kart', 'for', 'delivering', 'phone', 'in', 'days', 'phone', 'battery', 'is', 'good']","['thank', 'flip', 'kart', 'deliv', 'phone', 'day', 'phone', 'batteri', 'good']",thank flip kart deliv phone day phone batteri good
217,ANBU S,does the job,4,some times sound problem accures,"['some', 'times', 'sound', 'problem', 'accures']","['some', 'times', 'sound', 'problem', 'ac', 'cures']","['time', 'sound', 'problem', 'ac', 'cure']",time sound problem ac cure
218,VARUN SINGH,delightful,2,gud,['gud'],['gud'],['gud'],gud
219,chalasani Mahesh kumar,moderate,1,this phone is very delicateand eventhough it iswith default apps its very slow,"['this', 'phone', 'is', 'very', 'delicateand', 'eventhough', 'it', 'iswith', 'default', 'apps', 'its', 'very', 'slow']","['this', 'phone', 'is', 'very', 'delicate', 'and', 'even', 'though', 'it', 'is', 'with', 'default', 'apps', 'its', 'very', 'slow']","['phone', 'delic', 'even', 'though', 'default', 'app', 'slow']",phone delic even though default app slow
220,satyabrat pradhan,nice,3,good for average user not good for pubg,"['good', 'for', 'average', 'user', 'not', 'good', 'for', 'pubg']","['good', 'for', 'average', 'user', 'not', 'good', 'for', 'pub', 'g']","['good', 'averag', 'user', 'not', 'good', 'pub', 'g']",good averag user not good pub g
221,Jaswantsingh jaswantsingh,just wow,5,good,['good'],['good'],['good'],good
222,Ayushi Chauhan,awesome,5,amazing phone i loved it,"['amazing', 'phone', 'i', 'loved', 'it']","['amazing', 'phone', 'i', 'loved', 'it']","['amaz', 'phone', 'love']",amaz phone love
