,User Name,Heading,Rating,Review,tokens,tokens_seg,tokens_stem,review1
60,Lohith Raj Jagalur,best in the market,5,very nice phone but camera is not what i expected rest of it device is awesome longlasting battery gets charged withinminutes with ctype charger now its upgraded to miuiversion many settings have been updated very nice mobile with high config on less budget nice product thank you,"['very', 'nice', 'phone', 'but', 'camera', 'is', 'not', 'what', 'i', 'expected', 'rest', 'of', 'it', 'device', 'is', 'awesome', 'longlasting', 'battery', 'gets', 'charged', 'withinminutes', 'with', 'ctype', 'charger', 'now', 'its', 'upgraded', 'to', 'miuiversion', 'many', 'settings', 'have', 'been', 'updated', 'very', 'nice', 'mobile', 'with', 'high', 'config', 'on', 'less', 'budget', 'nice', 'product', 'thank', 'you']","['very', 'nice', 'phone', 'but', 'camera', 'is', 'not', 'what', 'i', 'expected', 'rest', 'of', 'it', 'device', 'is', 'awesome', 'long', 'lasting', 'battery', 'gets', 'charged', 'within', 'minutes', 'with', 'ctype', 'charger', 'now', 'its', 'upgraded', 'to', 'miu', 'i', 'version', 'many', 'settings', 'have', 'been', 'updated', 'very', 'nice', 'mobile', 'with', 'high', 'config', 'on', 'less', 'budget', 'nice', 'product', 'thank', 'you']","['nice', 'phone', 'camera', 'not', 'expect', 'rest', 'devic', 'awesom', 'long', 'last', 'batteri', 'get', 'charg', 'within', 'minut', 'ctype', 'charger', 'upgrad', 'miu', 'version', 'mani', 'set', 'updat', 'nice', 'mobil', 'high', 'config', 'less', 'budget', 'nice', 'product', 'thank']",nice phone camera not expect rest devic awesom long last batteri get charg within minut ctype charger upgrad miu version mani set updat nice mobil high config less budget nice product thank
61,Dhinesh Kumar,wonderful,5,i have ordered a good product through flipkart its wonderful product and valuable for moneydelivery was wonderful because they have delivered before expected on time,"['i', 'have', 'ordered', 'a', 'good', 'product', 'through', 'flipkart', 'its', 'wonderful', 'product', 'and', 'valuable', 'for', 'moneydelivery', 'was', 'wonderful', 'because', 'they', 'have', 'delivered', 'before', 'expected', 'on', 'time']","['i', 'have', 'ordered', 'a', 'good', 'product', 'through', 'flip', 'kart', 'its', 'wonderful', 'product', 'and', 'valuable', 'for', 'money', 'delivery', 'was', 'wonderful', 'because', 'they', 'have', 'delivered', 'before', 'expected', 'on', 'time']","['order', 'good', 'product', 'flip', 'kart', 'wonder', 'product', 'valuabl', 'money', 'deliveri', 'wonder', 'deliv', 'expect', 'time']",order good product flip kart wonder product valuabl money deliveri wonder deliv expect time
62,Safeeque Ahmed,perfect product,5,trendy and most wanted mobile in octdo we waste money excessive for better camera and processors for other than redmi yes of course we have good battery display sufficient camera and processors to perform our daily task in redmiwhich is awesome mobile unbeatable with redmi noteboth are same after using a month i am providing this review you can go blindly with redmiand damn sure it will satisfy your expectations by shafeeq chennai,"['trendy', 'and', 'most', 'wanted', 'mobile', 'in', 'octdo', 'we', 'waste', 'money', 'excessive', 'for', 'better', 'camera', 'and', 'processors', 'for', 'other', 'than', 'redmi', 'yes', 'of', 'course', 'we', 'have', 'good', 'battery', 'display', 'sufficient', 'camera', 'and', 'processors', 'to', 'perform', 'our', 'daily', 'task', 'in', 'redmiwhich', 'is', 'awesome', 'mobile', 'unbeatable', 'with', 'redmi', 'noteboth', 'are', 'same', 'after', 'using', 'a', 'month', 'i', 'am', 'providing', 'this', 'review', 'you', 'can', 'go', 'blindly', 'with', 'redmiand', 'damn', 'sure', 'it', 'will', 'satisfy', 'your', 'expectations', 'by', 'shafeeq', 'chennai']","['trendy', 'and', 'most', 'wanted', 'mobile', 'in', 'oct', 'do', 'we', 'waste', 'money', 'excessive', 'for', 'better', 'camera', 'and', 'processors', 'for', 'other', 'than', 'red', 'mi', 'yes', 'of', 'course', 'we', 'have', 'good', 'battery', 'display', 'sufficient', 'camera', 'and', 'processors', 'to', 'perform', 'our', 'daily', 'task', 'in', 'red', 'mi', 'which', 'is', 'awesome', 'mobile', 'unbeatable', 'with', 'red', 'mi', 'note', 'both', 'are', 'same', 'after', 'using', 'a', 'month', 'i', 'am', 'providing', 'this', 'review', 'you', 'can', 'go', 'blindly', 'with', 'red', 'mi', 'and', 'damn', 'sure', 'it', 'will', 'satisfy', 'your', 'expectations', 'by', 'shafee', 'q', 'chennai']","['trendi', 'want', 'mobil', 'oct', 'wast', 'money', 'excess', 'better', 'camera', 'processor', 'red', 'mi', 'ye', 'cours', 'good', 'batteri', 'display', 'suffici', 'camera', 'processor', 'perform', 'daili', 'task', 'red', 'mi', 'awesom', 'mobil', 'unbeat', 'red', 'mi', 'note', 'use', 'month', 'provid', 'review', 'go', 'blindli', 'red', 'mi', 'damn', 'sure', 'satisfi', 'expect', 'shafe', 'q', 'chennai']",trendi want mobil oct wast money excess better camera processor red mi ye cours good batteri display suffici camera processor perform daili task red mi awesom mobil unbeat red mi note use month provid review go blindli red mi damn sure satisfi expect shafe q chennai
63,Sandesh  Abhyankar,nice,3,awesome phone at this price range but for heavy gaming go for redmi notes or realmethis mobile has some features at this price this is only for firstmillionswireless fm radio mah battery withw fast charging i charged my mobile inhourstype c portwith the mi mobiles you can connect your mi tv which include ir blaster in the mobileoverall rating,"['awesome', 'phone', 'at', 'this', 'price', 'range', 'but', 'for', 'heavy', 'gaming', 'go', 'for', 'redmi', 'notes', 'or', 'realmethis', 'mobile', 'has', 'some', 'features', 'at', 'this', 'price', 'this', 'is', 'only', 'for', 'firstmillionswireless', 'fm', 'radio', 'mah', 'battery', 'withw', 'fast', 'charging', 'i', 'charged', 'my', 'mobile', 'inhourstype', 'c', 'portwith', 'the', 'mi', 'mobiles', 'you', 'can', 'connect', 'your', 'mi', 'tv', 'which', 'include', 'ir', 'blaster', 'in', 'the', 'mobileoverall', 'rating']","['awesome', 'phone', 'at', 'this', 'price', 'range', 'but', 'for', 'heavy', 'gaming', 'go', 'for', 'red', 'mi', 'notes', 'or', 'real', 'me', 'this', 'mobile', 'has', 'some', 'features', 'at', 'this', 'price', 'this', 'is', 'only', 'for', 'first', 'millions', 'wireless', 'fm', 'radio', 'mah', 'battery', 'with', 'w', 'fast', 'charging', 'i', 'charged', 'my', 'mobile', 'in', 'hours', 'type', 'c', 'port', 'with', 'the', 'mi', 'mobiles', 'you', 'can', 'connect', 'your', 'mi', 'tv', 'which', 'include', 'ir', 'blaster', 'in', 'the', 'mobile', 'overall', 'rating']","['awesom', 'phone', 'price', 'rang', 'heavi', 'game', 'go', 'red', 'mi', 'note', 'real', 'mobil', 'featur', 'price', 'first', 'million', 'wireless', 'fm', 'radio', 'mah', 'batteri', 'w', 'fast', 'charg', 'charg', 'mobil', 'hour', 'type', 'c', 'port', 'mi', 'mobil', 'connect', 'mi', 'tv', 'includ', 'ir', 'blaster', 'mobil', 'overal', 'rate']",awesom phone price rang heavi game go red mi note real mobil featur price first million wireless fm radio mah batteri w fast charg charg mobil hour type c port mi mobil connect mi tv includ ir blaster mobil overal rate
64,Athul Dev,awesome,5,excellent phonegood to use good for gaming good for price,"['excellent', 'phonegood', 'to', 'use', 'good', 'for', 'gaming', 'good', 'for', 'price']","['excellent', 'phone', 'good', 'to', 'use', 'good', 'for', 'gaming', 'good', 'for', 'price']","['excel', 'phone', 'good', 'use', 'good', 'game', 'good', 'price']",excel phone good use good game good price
65,Mayank kumar singh,just wow,5,nice phone camera awesome battery awesome nice color green phone delivered in two day,"['nice', 'phone', 'camera', 'awesome', 'battery', 'awesome', 'nice', 'color', 'green', 'phone', 'delivered', 'in', 'two', 'day']","['nice', 'phone', 'camera', 'awesome', 'battery', 'awesome', 'nice', 'color', 'green', 'phone', 'delivered', 'in', 'two', 'day']","['nice', 'phone', 'camera', 'awesom', 'batteri', 'awesom', 'nice', 'color', 'green', 'phone', 'deliv', 'two', 'day']",nice phone camera awesom batteri awesom nice color green phone deliv two day
66,Vishal Kumar ,wonderful,5,nice mobil best of luck finding people nice image camera,"['nice', 'mobil', 'best', 'of', 'luck', 'finding', 'people', 'nice', 'image', 'camera']","['nice', 'mobil', 'best', 'of', 'luck', 'finding', 'people', 'nice', 'image', 'camera']","['nice', 'mobil', 'best', 'luck', 'find', 'peopl', 'nice', 'imag', 'camera']",nice mobil best luck find peopl nice imag camera
67,Logesh Logesh,perfect product,5,value for money pakka productexcellent batterynice design super phone compare to infinix hot thanks to mi for this wonderful mobile phone,"['value', 'for', 'money', 'pakka', 'productexcellent', 'batterynice', 'design', 'super', 'phone', 'compare', 'to', 'infinix', 'hot', 'thanks', 'to', 'mi', 'for', 'this', 'wonderful', 'mobile', 'phone']","['value', 'for', 'money', 'pak', 'ka', 'product', 'excellent', 'battery', 'nice', 'design', 'super', 'phone', 'compare', 'to', 'infini', 'x', 'hot', 'thanks', 'to', 'mi', 'for', 'this', 'wonderful', 'mobile', 'phone']","['valu', 'money', 'pak', 'ka', 'product', 'excel', 'batteri', 'nice', 'design', 'super', 'phone', 'compar', 'infini', 'x', 'hot', 'thank', 'mi', 'wonder', 'mobil', 'phone']",valu money pak ka product excel batteri nice design super phone compar infini x hot thank mi wonder mobil phone
68,SHEKHAR RAJPOOT,terrific,5,great budget phonegood cameraexcellent battery backup with type cnice screenspace goodexcellent design,"['great', 'budget', 'phonegood', 'cameraexcellent', 'battery', 'backup', 'with', 'type', 'cnice', 'screenspace', 'goodexcellent', 'design']","['great', 'budget', 'phone', 'good', 'camera', 'excellent', 'battery', 'backup', 'with', 'type', 'c', 'nice', 'screen', 'space', 'good', 'excellent', 'design']","['great', 'budget', 'phone', 'good', 'camera', 'excel', 'batteri', 'backup', 'type', 'c', 'nice', 'screen', 'space', 'good', 'excel', 'design']",great budget phone good camera excel batteri backup type c nice screen space good excel design
69,SHYAM SHANKAR,super,5,very good mobile and nice smooth display long bettery nice mobile,"['very', 'good', 'mobile', 'and', 'nice', 'smooth', 'display', 'long', 'bettery', 'nice', 'mobile']","['very', 'good', 'mobile', 'and', 'nice', 'smooth', 'display', 'long', 'better', 'y', 'nice', 'mobile']","['good', 'mobil', 'nice', 'smooth', 'display', 'long', 'better', 'nice', 'mobil']",good mobil nice smooth display long better nice mobil
70,ABDUR RAHMAN,terrific,5,first of all thanks to flipkart for awesome fast delivery in justdaysphone is awesome display build quality is good but it is little bulky phone and also thickness is little more compare to other brands product which is similar to this range but also redmi provide usb c type charge and alsomay big batterygo for it friends,"['first', 'of', 'all', 'thanks', 'to', 'flipkart', 'for', 'awesome', 'fast', 'delivery', 'in', 'justdaysphone', 'is', 'awesome', 'display', 'build', 'quality', 'is', 'good', 'but', 'it', 'is', 'little', 'bulky', 'phone', 'and', 'also', 'thickness', 'is', 'little', 'more', 'compare', 'to', 'other', 'brands', 'product', 'which', 'is', 'similar', 'to', 'this', 'range', 'but', 'also', 'redmi', 'provide', 'usb', 'c', 'type', 'charge', 'and', 'alsomay', 'big', 'batterygo', 'for', 'it', 'friends']","['first', 'of', 'all', 'thanks', 'to', 'flip', 'kart', 'for', 'awesome', 'fast', 'delivery', 'in', 'just', 'days', 'phone', 'is', 'awesome', 'display', 'build', 'quality', 'is', 'good', 'but', 'it', 'is', 'little', 'bulky', 'phone', 'and', 'also', 'thickness', 'is', 'little', 'more', 'compare', 'to', 'other', 'brands', 'product', 'which', 'is', 'similar', 'to', 'this', 'range', 'but', 'also', 'red', 'mi', 'provide', 'usb', 'c', 'type', 'charge', 'and', 'also', 'may', 'big', 'battery', 'go', 'for', 'it', 'friends']","['first', 'thank', 'flip', 'kart', 'awesom', 'fast', 'deliveri', 'day', 'phone', 'awesom', 'display', 'build', 'qualiti', 'good', 'littl', 'bulki', 'phone', 'also', 'thick', 'littl', 'compar', 'brand', 'product', 'similar', 'rang', 'also', 'red', 'mi', 'provid', 'usb', 'c', 'type', 'charg', 'also', 'may', 'big', 'batteri', 'go', 'friend']",first thank flip kart awesom fast deliveri day phone awesom display build qualiti good littl bulki phone also thick littl compar brand product similar rang also red mi provid usb c type charg also may big batteri go friend
71,Amit Maurya,good quality product,4,purchase on first sale and got delivered indays at mirzapur up flipkart service was very goodi am big fan of mi phone and using from lastyear my expectations was very high from redmiseries phone so that purchased both redmi redmiweight of this phone is heavier than any other other mi phone and u will not feel comfortable on firstdisplay have gorilla glassbut screen brightness is verybattery life isspeed of phone is not good a,"['purchase', 'on', 'first', 'sale', 'and', 'got', 'delivered', 'indays', 'at', 'mirzapur', 'up', 'flipkart', 'service', 'was', 'very', 'goodi', 'am', 'big', 'fan', 'of', 'mi', 'phone', 'and', 'using', 'from', 'lastyear', 'my', 'expectations', 'was', 'very', 'high', 'from', 'redmiseries', 'phone', 'so', 'that', 'purchased', 'both', 'redmi', 'redmiweight', 'of', 'this', 'phone', 'is', 'heavier', 'than', 'any', 'other', 'other', 'mi', 'phone', 'and', 'u', 'will', 'not', 'feel', 'comfortable', 'on', 'firstdisplay', 'have', 'gorilla', 'glassbut', 'screen', 'brightness', 'is', 'verybattery', 'life', 'isspeed', 'of', 'phone', 'is', 'not', 'good', 'a']","['purchase', 'on', 'first', 'sale', 'and', 'got', 'delivered', 'in', 'days', 'at', 'mirzapur', 'up', 'flip', 'kart', 'service', 'was', 'very', 'good', 'i', 'am', 'big', 'fan', 'of', 'mi', 'phone', 'and', 'using', 'from', 'last', 'year', 'my', 'expectations', 'was', 'very', 'high', 'from', 'red', 'miseries', 'phone', 'so', 'that', 'purchased', 'both', 'red', 'mi', 'red', 'mi', 'weight', 'of', 'this', 'phone', 'is', 'heavier', 'than', 'any', 'other', 'other', 'mi', 'phone', 'and', 'u', 'will', 'not', 'feel', 'comfortable', 'on', 'first', 'display', 'have', 'gorilla', 'glass', 'but', 'screen', 'brightness', 'is', 'very', 'battery', 'life', 'is', 'speed', 'of', 'phone', 'is', 'not', 'good', 'a']","['purchas', 'first', 'sale', 'got', 'deliv', 'day', 'mirzapur', 'flip', 'kart', 'servic', 'good', 'big', 'fan', 'mi', 'phone', 'use', 'last', 'year', 'expect', 'high', 'red', 'miseri', 'phone', 'purchas', 'red', 'mi', 'red', 'mi', 'weight', 'phone', 'heavier', 'mi', 'phone', 'u', 'not', 'feel', 'comfort', 'first', 'display', 'gorilla', 'glass', 'screen', 'bright', 'batteri', 'life', 'speed', 'phone', 'not', 'good']",purchas first sale got deliv day mirzapur flip kart servic good big fan mi phone use last year expect high red miseri phone purchas red mi red mi weight phone heavier mi phone u not feel comfort first display gorilla glass screen bright batteri life speed phone not good
72,Bala Chandran ,does the job,3,really value of money super mobile i am purchased black awesome look fingerprint very fast nive mobile camera normal battery very long life totallymy ratingvery very fast delivery thank you flipkart but not working back dual camera only working in single camara one camara waste,"['really', 'value', 'of', 'money', 'super', 'mobile', 'i', 'am', 'purchased', 'black', 'awesome', 'look', 'fingerprint', 'very', 'fast', 'nive', 'mobile', 'camera', 'normal', 'battery', 'very', 'long', 'life', 'totallymy', 'ratingvery', 'very', 'fast', 'delivery', 'thank', 'you', 'flipkart', 'but', 'not', 'working', 'back', 'dual', 'camera', 'only', 'working', 'in', 'single', 'camara', 'one', 'camara', 'waste']","['really', 'value', 'of', 'money', 'super', 'mobile', 'i', 'am', 'purchased', 'black', 'awesome', 'look', 'fingerprint', 'very', 'fast', 'nive', 'mobile', 'camera', 'normal', 'battery', 'very', 'long', 'life', 'totally', 'my', 'rating', 'very', 'very', 'fast', 'delivery', 'thank', 'you', 'flip', 'kart', 'but', 'not', 'working', 'back', 'dual', 'camera', 'only', 'working', 'in', 'single', 'camara', 'one', 'camara', 'waste']","['realli', 'valu', 'money', 'super', 'mobil', 'purchas', 'black', 'awesom', 'look', 'fingerprint', 'fast', 'nive', 'mobil', 'camera', 'normal', 'batteri', 'long', 'life', 'total', 'rate', 'fast', 'deliveri', 'thank', 'flip', 'kart', 'not', 'work', 'back', 'dual', 'camera', 'work', 'singl', 'camara', 'one', 'camara', 'wast']",realli valu money super mobil purchas black awesom look fingerprint fast nive mobil camera normal batteri long life total rate fast deliveri thank flip kart not work back dual camera work singl camara one camara wast
73,Jiten Tandel,awesome,5,amazing phone super design i bought it for my friend and he is so happy to have it,"['amazing', 'phone', 'super', 'design', 'i', 'bought', 'it', 'for', 'my', 'friend', 'and', 'he', 'is', 'so', 'happy', 'to', 'have', 'it']","['amazing', 'phone', 'super', 'design', 'i', 'bought', 'it', 'for', 'my', 'friend', 'and', 'he', 'is', 'so', 'happy', 'to', 'have', 'it']","['amaz', 'phone', 'super', 'design', 'bought', 'friend', 'happi']",amaz phone super design bought friend happi
74,Flipkart Customer,excellent,5,the best productawesome mobiles and also best battery settings awesome brightnessa big phonevalue for moneyi really really love it ,"['the', 'best', 'productawesome', 'mobiles', 'and', 'also', 'best', 'battery', 'settings', 'awesome', 'brightnessa', 'big', 'phonevalue', 'for', 'moneyi', 'really', 'really', 'love', 'it']","['the', 'best', 'product', 'awesome', 'mobiles', 'and', 'also', 'best', 'battery', 'settings', 'awesome', 'brightness', 'a', 'big', 'phone', 'value', 'for', 'money', 'i', 'really', 'really', 'love', 'it']","['best', 'product', 'awesom', 'mobil', 'also', 'best', 'batteri', 'set', 'awesom', 'bright', 'big', 'phone', 'valu', 'money', 'realli', 'realli', 'love']",best product awesom mobil also best batteri set awesom bright big phone valu money realli realli love
75,Aashish  Kumar,very good,4,the best product in this price range with huge space and powerful battery backup camera pixels are not too high but fair with this handy price except camera all features all highly recommendable just go for it dont think too much,"['the', 'best', 'product', 'in', 'this', 'price', 'range', 'with', 'huge', 'space', 'and', 'powerful', 'battery', 'backup', 'camera', 'pixels', 'are', 'not', 'too', 'high', 'but', 'fair', 'with', 'this', 'handy', 'price', 'except', 'camera', 'all', 'features', 'all', 'highly', 'recommendable', 'just', 'go', 'for', 'it', 'dont', 'think', 'too', 'much']","['the', 'best', 'product', 'in', 'this', 'price', 'range', 'with', 'huge', 'space', 'and', 'powerful', 'battery', 'backup', 'camera', 'pixels', 'are', 'not', 'too', 'high', 'but', 'fair', 'with', 'this', 'handy', 'price', 'except', 'camera', 'all', 'features', 'all', 'highly', 'recommendable', 'just', 'go', 'for', 'it', 'dont', 'think', 'too', 'much']","['best', 'product', 'price', 'rang', 'huge', 'space', 'power', 'batteri', 'backup', 'camera', 'pixel', 'not', 'high', 'fair', 'handi', 'price', 'except', 'camera', 'featur', 'highli', 'recommend', 'go', 'dont', 'think', 'much']",best product price rang huge space power batteri backup camera pixel not high fair handi price except camera featur highli recommend go dont think much
76,Vijay Kumar,worth the money,4,the phone is quite good it cannot get a good phone at such a low price battery backup is very good display quality is not as good the camera is also fine according to the amount overall best phone in this price range,"['the', 'phone', 'is', 'quite', 'good', 'it', 'can', 'not', 'get', 'a', 'good', 'phone', 'at', 'such', 'a', 'low', 'price', 'battery', 'backup', 'is', 'very', 'good', 'display', 'quality', 'is', 'not', 'as', 'good', 'the', 'camera', 'is', 'also', 'fine', 'according', 'to', 'the', 'amount', 'overall', 'best', 'phone', 'in', 'this', 'price', 'range']","['the', 'phone', 'is', 'quite', 'good', 'it', 'can', 'not', 'get', 'a', 'good', 'phone', 'at', 'such', 'a', 'low', 'price', 'battery', 'backup', 'is', 'very', 'good', 'display', 'quality', 'is', 'not', 'as', 'good', 'the', 'camera', 'is', 'also', 'fine', 'according', 'to', 'the', 'amount', 'overall', 'best', 'phone', 'in', 'this', 'price', 'range']","['phone', 'quit', 'good', 'not', 'get', 'good', 'phone', 'low', 'price', 'batteri', 'backup', 'good', 'display', 'qualiti', 'not', 'good', 'camera', 'also', 'fine', 'accord', 'amount', 'overal', 'best', 'phone', 'price', 'rang']",phone quit good not get good phone low price batteri backup good display qualiti not good camera also fine accord amount overal best phone price rang
77,Subham Mohan,must buy,5,best smartphone in this rangei have used this phone more thanmonth and not seems any issuecamera is awesome battery backup is too gooddisplay is goodperformance is awesome,"['best', 'smartphone', 'in', 'this', 'rangei', 'have', 'used', 'this', 'phone', 'more', 'thanmonth', 'and', 'not', 'seems', 'any', 'issuecamera', 'is', 'awesome', 'battery', 'backup', 'is', 'too', 'gooddisplay', 'is', 'goodperformance', 'is', 'awesome']","['best', 'smartphone', 'in', 'this', 'range', 'i', 'have', 'used', 'this', 'phone', 'more', 'than', 'month', 'and', 'not', 'seems', 'any', 'issue', 'camera', 'is', 'awesome', 'battery', 'backup', 'is', 'too', 'good', 'display', 'is', 'good', 'performance', 'is', 'awesome']","['best', 'smartphon', 'rang', 'use', 'phone', 'month', 'not', 'seem', 'issu', 'camera', 'awesom', 'batteri', 'backup', 'good', 'display', 'good', 'perform', 'awesom']",best smartphon rang use phone month not seem issu camera awesom batteri backup good display good perform awesom
78,ANSARI AAKIF,great product,5,i am purchase this mobile for my dad absolutely perfect for him no comments about mobile best thing i ever seen in this mobile is speaker voice soft music is really makes you feel happy overall good productis very best resmimobile,"['i', 'am', 'purchase', 'this', 'mobile', 'for', 'my', 'dad', 'absolutely', 'perfect', 'for', 'him', 'no', 'comments', 'about', 'mobile', 'best', 'thing', 'i', 'ever', 'seen', 'in', 'this', 'mobile', 'is', 'speaker', 'voice', 'soft', 'music', 'is', 'really', 'makes', 'you', 'feel', 'happy', 'overall', 'good', 'productis', 'very', 'best', 'resmimobile']","['i', 'am', 'purchase', 'this', 'mobile', 'for', 'my', 'dad', 'absolutely', 'perfect', 'for', 'him', 'no', 'comments', 'about', 'mobile', 'best', 'thing', 'i', 'ever', 'seen', 'in', 'this', 'mobile', 'is', 'speaker', 'voice', 'soft', 'music', 'is', 'really', 'makes', 'you', 'feel', 'happy', 'overall', 'good', 'product', 'is', 'very', 'best', 'resmi', 'mobile']","['purchas', 'mobil', 'dad', 'absolut', 'perfect', 'comment', 'mobil', 'best', 'thing', 'ever', 'seen', 'mobil', 'speaker', 'voic', 'soft', 'music', 'realli', 'make', 'feel', 'happi', 'overal', 'good', 'product', 'best', 'resmi', 'mobil']",purchas mobil dad absolut perfect comment mobil best thing ever seen mobil speaker voic soft music realli make feel happi overal good product best resmi mobil
79,Mithul Singh,delightful,4,better for gamingcoz i trust on redmi but something are not good in this phonecamera is lagging more than redmimy old smartphone screen quality is not better thanas compare not talking about notch video performance is not good in this phone even screenis big,"['better', 'for', 'gamingcoz', 'i', 'trust', 'on', 'redmi', 'but', 'something', 'are', 'not', 'good', 'in', 'this', 'phonecamera', 'is', 'lagging', 'more', 'than', 'redmimy', 'old', 'smartphone', 'screen', 'quality', 'is', 'not', 'better', 'thanas', 'compare', 'not', 'talking', 'about', 'notch', 'video', 'performance', 'is', 'not', 'good', 'in', 'this', 'phone', 'even', 'screenis', 'big']","['better', 'for', 'gaming', 'coz', 'i', 'trust', 'on', 'red', 'mi', 'but', 'something', 'are', 'not', 'good', 'in', 'this', 'phone', 'camera', 'is', 'lagging', 'more', 'than', 'red', 'mi', 'my', 'old', 'smartphone', 'screen', 'quality', 'is', 'not', 'better', 'than', 'as', 'compare', 'not', 'talking', 'about', 'notch', 'video', 'performance', 'is', 'not', 'good', 'in', 'this', 'phone', 'even', 'screen', 'is', 'big']","['better', 'game', 'coz', 'trust', 'red', 'mi', 'someth', 'not', 'good', 'phone', 'camera', 'lag', 'red', 'mi', 'old', 'smartphon', 'screen', 'qualiti', 'not', 'better', 'compar', 'not', 'talk', 'notch', 'video', 'perform', 'not', 'good', 'phone', 'even', 'screen', 'big']",better game coz trust red mi someth not good phone camera lag red mi old smartphon screen qualiti not better compar not talk notch video perform not good phone even screen big
80,Gunjan kumar,fabulous,5,its beenmonths to use this phone and this is amazing product init has no any issues yet speaker volume is so loud and camera is also vary good it support farst charging too battery backup is also very nice all about this product is very nice in this price range,"['its', 'beenmonths', 'to', 'use', 'this', 'phone', 'and', 'this', 'is', 'amazing', 'product', 'init', 'has', 'no', 'any', 'issues', 'yet', 'speaker', 'volume', 'is', 'so', 'loud', 'and', 'camera', 'is', 'also', 'vary', 'good', 'it', 'support', 'farst', 'charging', 'too', 'battery', 'backup', 'is', 'also', 'very', 'nice', 'all', 'about', 'this', 'product', 'is', 'very', 'nice', 'in', 'this', 'price', 'range']","['its', 'been', 'months', 'to', 'use', 'this', 'phone', 'and', 'this', 'is', 'amazing', 'product', 'in', 'it', 'has', 'no', 'any', 'issues', 'yet', 'speaker', 'volume', 'is', 'so', 'loud', 'and', 'camera', 'is', 'also', 'vary', 'good', 'it', 'support', 'far', 'st', 'charging', 'too', 'battery', 'backup', 'is', 'also', 'very', 'nice', 'all', 'about', 'this', 'product', 'is', 'very', 'nice', 'in', 'this', 'price', 'range']","['month', 'use', 'phone', 'amaz', 'product', 'issu', 'yet', 'speaker', 'volum', 'loud', 'camera', 'also', 'vari', 'good', 'support', 'far', 'st', 'charg', 'batteri', 'backup', 'also', 'nice', 'product', 'nice', 'price', 'rang']",month use phone amaz product issu yet speaker volum loud camera also vari good support far st charg batteri backup also nice product nice price rang
81,Flipkart Customer,mindblowing purchase,5,im using this phone sinceand half months still this is performing well battery backup is awesome redmi is sending update at regular intervals portrait mode is awesome iam playing free fire with no problems at this price this phone is best,"['im', 'using', 'this', 'phone', 'sinceand', 'half', 'months', 'still', 'this', 'is', 'performing', 'well', 'battery', 'backup', 'is', 'awesome', 'redmi', 'is', 'sending', 'update', 'at', 'regular', 'intervals', 'portrait', 'mode', 'is', 'awesome', 'iam', 'playing', 'free', 'fire', 'with', 'no', 'problems', 'at', 'this', 'price', 'this', 'phone', 'is', 'best']","['im', 'using', 'this', 'phone', 'since', 'and', 'half', 'months', 'still', 'this', 'is', 'performing', 'well', 'battery', 'backup', 'is', 'awesome', 'red', 'mi', 'is', 'sending', 'update', 'at', 'regular', 'intervals', 'portrait', 'mode', 'is', 'awesome', 'i', 'am', 'playing', 'free', 'fire', 'with', 'no', 'problems', 'at', 'this', 'price', 'this', 'phone', 'is', 'best']","['im', 'use', 'phone', 'sinc', 'half', 'month', 'still', 'perform', 'well', 'batteri', 'backup', 'awesom', 'red', 'mi', 'send', 'updat', 'regular', 'interv', 'portrait', 'mode', 'awesom', 'play', 'free', 'fire', 'problem', 'price', 'phone', 'best']",im use phone sinc half month still perform well batteri backup awesom red mi send updat regular interv portrait mode awesom play free fire problem price phone best
82,kharthik raj,best in the market,5,its worth it its rear camera is best for normal use selfie camera is not that good its good till now i brought it two months ago and it has no compromise with speed,"['its', 'worth', 'it', 'its', 'rear', 'camera', 'is', 'best', 'for', 'normal', 'use', 'selfie', 'camera', 'is', 'not', 'that', 'good', 'its', 'good', 'till', 'now', 'i', 'brought', 'it', 'two', 'months', 'ago', 'and', 'it', 'has', 'no', 'compromise', 'with', 'speed']","['its', 'worth', 'it', 'its', 'rear', 'camera', 'is', 'best', 'for', 'normal', 'use', 'self', 'ie', 'camera', 'is', 'not', 'that', 'good', 'its', 'good', 'till', 'now', 'i', 'brought', 'it', 'two', 'months', 'ago', 'and', 'it', 'has', 'no', 'compromise', 'with', 'speed']","['worth', 'rear', 'camera', 'best', 'normal', 'use', 'self', 'ie', 'camera', 'not', 'good', 'good', 'till', 'brought', 'two', 'month', 'ago', 'compromis', 'speed']",worth rear camera best normal use self ie camera not good good till brought two month ago compromis speed
