,User Name,Heading,Rating,Review,tokens,tokens_seg,tokens_stem,review1
133,akash pathak,simply awesome,5,awesome device,"['awesome', 'device']","['awesome', 'device']","['awesom', 'devic']",awesom devic
134,Chetan  Sharma ,perfect product,5,phone is good and excellent but price is so high,"['phone', 'is', 'good', 'and', 'excellent', 'but', 'price', 'is', 'so', 'high']","['phone', 'is', 'good', 'and', 'excellent', 'but', 'price', 'is', 'so', 'high']","['phone', 'good', 'excel', 'price', 'high']",phone good excel price high
135,NABARUN  SASMAL,must buy,5,camera awesome,"['camera', 'awesome']","['camera', 'awesome']","['camera', 'awesom']",camera awesom
136,Pratyashi  Devi ,simply awesome,5,my first iphone feeling good ,"['my', 'first', 'iphone', 'feeling', 'good']","['my', 'first', 'i', 'phone', 'feeling', 'good']","['first', 'phone', 'feel', 'good']",first phone feel good
137,Anjalu Maurya,excellent,5,love the red colour,"['love', 'the', 'red', 'colour']","['love', 'the', 'red', 'colour']","['love', 'red', 'colour']",love red colour
138,Aditya Kumar,simply awesome,5,brilliant ios amazing camera excellent battery life premium experiencebetter than iphone x,"['brilliant', 'ios', 'amazing', 'camera', 'excellent', 'battery', 'life', 'premium', 'experiencebetter', 'than', 'iphone', 'x']","['brilliant', 'ios', 'amazing', 'camera', 'excellent', 'battery', 'life', 'premium', 'experience', 'better', 'than', 'i', 'phone', 'x']","['brilliant', 'io', 'amaz', 'camera', 'excel', 'batteri', 'life', 'premium', 'experi', 'better', 'phone', 'x']",brilliant io amaz camera excel batteri life premium experi better phone x
139,Aswini Kumar,excellent,5,my first iphone im so happy its a complete packagei love it ❤️❤️❤️,"['my', 'first', 'iphone', 'im', 'so', 'happy', 'its', 'a', 'complete', 'packagei', 'love', 'it', '❤️❤️❤️']","['my', 'first', 'i', 'phone', 'im', 'so', 'happy', 'its', 'a', 'complete', 'package', 'i', 'love', 'it']","['first', 'phone', 'im', 'happi', 'complet', 'packag', 'love']",first phone im happi complet packag love
140,Bhushan  Chaudhari ,worth every penny,5,awesomegadgetpowerfull device,"['awesomegadgetpowerfull', 'device']","['awesome', 'gadget', 'powerfull', 'device']","['awesom', 'gadget', 'powerful', 'devic']",awesom gadget powerful devic
141,Sipun Kumar,terrific,5,amazing,['amazing'],['amazing'],['amaz'],amaz
142,Solomon  Raj,must buy,5,appleiphone xr was excellentbrilliant,"['appleiphone', 'xr', 'was', 'excellentbrilliant']","['apple', 'i', 'phone', 'xr', 'was', 'excellent', 'brilliant']","['appl', 'phone', 'xr', 'excel', 'brilliant']",appl phone xr excel brilliant
143,Rishu Kumar,classy product,5,i am very happy to buy this phone,"['i', 'am', 'very', 'happy', 'to', 'buy', 'this', 'phone']","['i', 'am', 'very', 'happy', 'to', 'buy', 'this', 'phone']","['happi', 'buy', 'phone']",happi buy phone
144,Deepak  rao ,super,5,super and genius,"['super', 'and', 'genius']","['super', 'and', 'genius']","['super', 'geniu']",super geniu
145,bhanu varma,terrific,5,switched back to ios afteryears feels so smooth and looks premium purchased this on offer forits performance is beyond expectation great haptics feel totally value for money if you purchase in discount,"['switched', 'back', 'to', 'ios', 'afteryears', 'feels', 'so', 'smooth', 'and', 'looks', 'premium', 'purchased', 'this', 'on', 'offer', 'forits', 'performance', 'is', 'beyond', 'expectation', 'great', 'haptics', 'feel', 'totally', 'value', 'for', 'money', 'if', 'you', 'purchase', 'in', 'discount']","['switched', 'back', 'to', 'ios', 'after', 'years', 'feels', 'so', 'smooth', 'and', 'looks', 'premium', 'purchased', 'this', 'on', 'offer', 'for', 'its', 'performance', 'is', 'beyond', 'expectation', 'great', 'haptics', 'feel', 'totally', 'value', 'for', 'money', 'if', 'you', 'purchase', 'in', 'discount']","['switch', 'back', 'io', 'year', 'feel', 'smooth', 'look', 'premium', 'purchas', 'offer', 'perform', 'beyond', 'expect', 'great', 'haptic', 'feel', 'total', 'valu', 'money', 'purchas', 'discount']",switch back io year feel smooth look premium purchas offer perform beyond expect great haptic feel total valu money purchas discount
146,Flipkart Customer,just wow,5,i got best nd lowest pricefor iphone xrgb,"['i', 'got', 'best', 'nd', 'lowest', 'pricefor', 'iphone', 'xrgb']","['i', 'got', 'best', 'nd', 'lowest', 'price', 'for', 'i', 'phone', 'x', 'rgb']","['got', 'best', 'nd', 'lowest', 'price', 'phone', 'x', 'rgb']",got best nd lowest price phone x rgb
147,Tania Biswas,classy product,5,just awesome,"['just', 'awesome']","['just', 'awesome']",['awesom'],awesom
148,Shekhar Suman,nice,3,nice phone coral,"['nice', 'phone', 'coral']","['nice', 'phone', 'coral']","['nice', 'phone', 'coral']",nice phone coral
149,Akash R,wonderful,5, amazing ,['amazing'],['amazing'],['amaz'],amaz
150,cherry prathipati,simply awesome,5,osm mobile ,"['osm', 'mobile']","['osm', 'mobile']","['osm', 'mobil']",osm mobil
151,Flipkart Customer,very good,4,best mobile go for it blindly,"['best', 'mobile', 'go', 'for', 'it', 'blindly']","['best', 'mobile', 'go', 'for', 'it', 'blindly']","['best', 'mobil', 'go', 'blindli']",best mobil go blindli
152,Krishna Mohan,terrific,5,simply awesome no words to speak,"['simply', 'awesome', 'no', 'words', 'to', 'speak']","['simply', 'awesome', 'no', 'words', 'to', 'speak']","['simpli', 'awesom', 'word', 'speak']",simpli awesom word speak
153,Mousumi  Maity,brilliant,5,awesome ❤️,"['awesome', '❤️']",['awesome'],['awesom'],awesom
154,Mohammed Aslam,classy product,5,woooooowfinally bought a iiiiiiphonethis is myiphone superphone smooth performance battery backup was was awesome camerawith depth control was fantastic feeling soooooo happeeee and statisfied with this model face id was awesometo unlock with in a sec even in the dark worth buy ,"['woooooowfinally', 'bought', 'a', 'iiiiiiphonethis', 'is', 'myiphone', 'superphone', 'smooth', 'performance', 'battery', 'backup', 'was', 'was', 'awesome', 'camerawith', 'depth', 'control', 'was', 'fantastic', 'feeling', 'soooooo', 'happeeee', 'and', 'statisfied', 'with', 'this', 'model', 'face', 'id', 'was', 'awesometo', 'unlock', 'with', 'in', 'a', 'sec', 'even', 'in', 'the', 'dark', 'worth', 'buy']","['woooo', 'oow', 'finally', 'bought', 'a', 'iii', 'iii', 'phone', 'this', 'is', 'my', 'i', 'phone', 'super', 'phone', 'smooth', 'performance', 'battery', 'backup', 'was', 'was', 'awesome', 'camera', 'with', 'depth', 'control', 'was', 'fantastic', 'feeling', 'soooo', 'oo', 'happe', 'eee', 'and', 'statis', 'fied', 'with', 'this', 'model', 'face', 'id', 'was', 'awesome', 'to', 'unlock', 'with', 'in', 'a', 'sec', 'even', 'in', 'the', 'dark', 'worth', 'buy']","['woooo', 'oow', 'final', 'bought', 'iii', 'iii', 'phone', 'phone', 'super', 'phone', 'smooth', 'perform', 'batteri', 'backup', 'awesom', 'camera', 'depth', 'control', 'fantast', 'feel', 'soooo', 'oo', 'happ', 'eee', 'stati', 'fie', 'model', 'face', 'id', 'awesom', 'unlock', 'sec', 'even', 'dark', 'worth', 'buy']",woooo oow final bought iii iii phone phone super phone smooth perform batteri backup awesom camera depth control fantast feel soooo oo happ eee stati fie model face id awesom unlock sec even dark worth buy
155,Deo Ankit,highly recommended,5,awesome,['awesome'],['awesome'],['awesom'],awesom
156,Sumrendra Singh,awesome,5,excellent camera battery and performance ,"['excellent', 'camera', 'battery', 'and', 'performance']","['excellent', 'camera', 'battery', 'and', 'performance']","['excel', 'camera', 'batteri', 'perform']",excel camera batteri perform
157,Flipkart Customer,valueformoney,4,happy to hold and feel iphone xrgrt price offered by flipkartbut am really disappointed to say flipkart ppl make tempting offer for ur old phone with higher exchange valuebut while exchange the delivery guy finds a minute scratchvery negligible colour fade on the bottom of the phone and he demands the remaining amount to be paid else he will returni guess we should keep a new unused phone for exchange which should have no scratches or any thing like itbetter to buy in nearb,"['happy', 'to', 'hold', 'and', 'feel', 'iphone', 'xrgrt', 'price', 'offered', 'by', 'flipkartbut', 'am', 'really', 'disappointed', 'to', 'say', 'flipkart', 'ppl', 'make', 'tempting', 'offer', 'for', 'ur', 'old', 'phone', 'with', 'higher', 'exchange', 'valuebut', 'while', 'exchange', 'the', 'delivery', 'guy', 'finds', 'a', 'minute', 'scratchvery', 'negligible', 'colour', 'fade', 'on', 'the', 'bottom', 'of', 'the', 'phone', 'and', 'he', 'demands', 'the', 'remaining', 'amount', 'to', 'be', 'paid', 'else', 'he', 'will', 'returni', 'guess', 'we', 'should', 'keep', 'a', 'new', 'unused', 'phone', 'for', 'exchange', 'which', 'should', 'have', 'no', 'scratches', 'or', 'any', 'thing', 'like', 'itbetter', 'to', 'buy', 'in', 'nearb']","['happy', 'to', 'hold', 'and', 'feel', 'i', 'phone', 'xr', 'grt', 'price', 'offered', 'by', 'flip', 'kart', 'but', 'am', 'really', 'disappointed', 'to', 'say', 'flip', 'kart', 'ppl', 'make', 'tempting', 'offer', 'for', 'ur', 'old', 'phone', 'with', 'higher', 'exchange', 'value', 'but', 'while', 'exchange', 'the', 'delivery', 'guy', 'finds', 'a', 'minute', 'scratch', 'very', 'negligible', 'colour', 'fade', 'on', 'the', 'bottom', 'of', 'the', 'phone', 'and', 'he', 'demands', 'the', 'remaining', 'amount', 'to', 'be', 'paid', 'else', 'he', 'will', 'return', 'i', 'guess', 'we', 'should', 'keep', 'a', 'new', 'unused', 'phone', 'for', 'exchange', 'which', 'should', 'have', 'no', 'scratches', 'or', 'any', 'thing', 'like', 'it', 'better', 'to', 'buy', 'in', 'near', 'b']","['happi', 'hold', 'feel', 'phone', 'xr', 'grt', 'price', 'offer', 'flip', 'kart', 'realli', 'disappoint', 'say', 'flip', 'kart', 'ppl', 'make', 'tempt', 'offer', 'ur', 'old', 'phone', 'higher', 'exchang', 'valu', 'exchang', 'deliveri', 'guy', 'find', 'minut', 'scratch', 'neglig', 'colour', 'fade', 'bottom', 'phone', 'demand', 'remain', 'amount', 'paid', 'els', 'return', 'guess', 'keep', 'new', 'unus', 'phone', 'exchang', 'scratch', 'thing', 'like', 'better', 'buy', 'near', 'b']",happi hold feel phone xr grt price offer flip kart realli disappoint say flip kart ppl make tempt offer ur old phone higher exchang valu exchang deliveri guy find minut scratch neglig colour fade bottom phone demand remain amount paid els return guess keep new unus phone exchang scratch thing like better buy near b
158,Vignesh V,great product,5,most successful model in apple the good thing is everythingbut inside the box there is no lightning connector tojack,"['most', 'successful', 'model', 'in', 'apple', 'the', 'good', 'thing', 'is', 'everythingbut', 'inside', 'the', 'box', 'there', 'is', 'no', 'lightning', 'connector', 'tojack']","['most', 'successful', 'model', 'in', 'apple', 'the', 'good', 'thing', 'is', 'everything', 'but', 'inside', 'the', 'box', 'there', 'is', 'no', 'lightning', 'connector', 'to', 'jack']","['success', 'model', 'appl', 'good', 'thing', 'everyth', 'insid', 'box', 'lightn', 'connector', 'jack']",success model appl good thing everyth insid box lightn connector jack
159,Ashish Chaudhary,brilliant,5,awesome mobile,"['awesome', 'mobile']","['awesome', 'mobile']","['awesom', 'mobil']",awesom mobil
160,Gunja Praveen,worth the money,4,i love thisnice product,"['i', 'love', 'thisnice', 'product']","['i', 'love', 'this', 'nice', 'product']","['love', 'nice', 'product']",love nice product
161,Gaurave Varshney,wonderful,5,after many purchase of android phone finely i decide to by a iphone i done it and i love it,"['after', 'many', 'purchase', 'of', 'android', 'phone', 'finely', 'i', 'decide', 'to', 'by', 'a', 'iphone', 'i', 'done', 'it', 'and', 'i', 'love', 'it']","['after', 'many', 'purchase', 'of', 'android', 'phone', 'finely', 'i', 'decide', 'to', 'by', 'a', 'i', 'phone', 'i', 'done', 'it', 'and', 'i', 'love', 'it']","['mani', 'purchas', 'android', 'phone', 'fine', 'decid', 'phone', 'done', 'love']",mani purchas android phone fine decid phone done love
162,Sanjay Gulati Musafir,terrific,5,i bought it for my wife she is happy using a brand name luckily i bought redmi notepro within a week and im more than satisfied using that despite the fact i also shifted from iphone,"['i', 'bought', 'it', 'for', 'my', 'wife', 'she', 'is', 'happy', 'using', 'a', 'brand', 'name', 'luckily', 'i', 'bought', 'redmi', 'notepro', 'within', 'a', 'week', 'and', 'im', 'more', 'than', 'satisfied', 'using', 'that', 'despite', 'the', 'fact', 'i', 'also', 'shifted', 'from', 'iphone']","['i', 'bought', 'it', 'for', 'my', 'wife', 'she', 'is', 'happy', 'using', 'a', 'brand', 'name', 'luckily', 'i', 'bought', 'red', 'mi', 'note', 'pro', 'within', 'a', 'week', 'and', 'im', 'more', 'than', 'satisfied', 'using', 'that', 'despite', 'the', 'fact', 'i', 'also', 'shifted', 'from', 'i', 'phone']","['bought', 'wife', 'happi', 'use', 'brand', 'name', 'luckili', 'bought', 'red', 'mi', 'note', 'pro', 'within', 'week', 'im', 'satisfi', 'use', 'despit', 'fact', 'also', 'shift', 'phone']",bought wife happi use brand name luckili bought red mi note pro within week im satisfi use despit fact also shift phone
163,Sagar Dixit ,mindblowing purchase,5,the phone was repackednot satisfied with seller product,"['the', 'phone', 'was', 'repackednot', 'satisfied', 'with', 'seller', 'product']","['the', 'phone', 'was', 'repacked', 'not', 'satisfied', 'with', 'seller', 'product']","['phone', 'repack', 'not', 'satisfi', 'seller', 'product']",phone repack not satisfi seller product
164,Saransh Goswami,awesome,5,excellent deal,"['excellent', 'deal']","['excellent', 'deal']","['excel', 'deal']",excel deal
165,MOHAN SUBRAMANYAM,pretty good,4,battery performance not good otherwise nice mobile ,"['battery', 'performance', 'not', 'good', 'otherwise', 'nice', 'mobile']","['battery', 'performance', 'not', 'good', 'otherwise', 'nice', 'mobile']","['batteri', 'perform', 'not', 'good', 'otherwis', 'nice', 'mobil']",batteri perform not good otherwis nice mobil
166,utkarsh,best in the market,5,i got this beast in unbelievable priceduring big billion days camera is awesome phone is just flawless i have used iphoneandfor a longthen switched to androidnow get back to ios just one thing which i can say is not good that is charging time,"['i', 'got', 'this', 'beast', 'in', 'unbelievable', 'priceduring', 'big', 'billion', 'days', 'camera', 'is', 'awesome', 'phone', 'is', 'just', 'flawless', 'i', 'have', 'used', 'iphoneandfor', 'a', 'longthen', 'switched', 'to', 'androidnow', 'get', 'back', 'to', 'ios', 'just', 'one', 'thing', 'which', 'i', 'can', 'say', 'is', 'not', 'good', 'that', 'is', 'charging', 'time']","['i', 'got', 'this', 'beast', 'in', 'unbelievable', 'price', 'during', 'big', 'billion', 'days', 'camera', 'is', 'awesome', 'phone', 'is', 'just', 'flawless', 'i', 'have', 'used', 'i', 'phone', 'and', 'for', 'a', 'long', 'then', 'switched', 'to', 'android', 'now', 'get', 'back', 'to', 'ios', 'just', 'one', 'thing', 'which', 'i', 'can', 'say', 'is', 'not', 'good', 'that', 'is', 'charging', 'time']","['got', 'beast', 'unbeliev', 'price', 'big', 'billion', 'day', 'camera', 'awesom', 'phone', 'flawless', 'use', 'phone', 'long', 'switch', 'android', 'get', 'back', 'io', 'one', 'thing', 'say', 'not', 'good', 'charg', 'time']",got beast unbeliev price big billion day camera awesom phone flawless use phone long switch android get back io one thing say not good charg time
167,Flipkart Customer,classy product,5,awesome camera experience ,"['awesome', 'camera', 'experience']","['awesome', 'camera', 'experience']","['awesom', 'camera', 'experi']",awesom camera experi
168,Biswa,awesome,5,overall a nice choice,"['overall', 'a', 'nice', 'choice']","['overall', 'a', 'nice', 'choice']","['overal', 'nice', 'choic']",overal nice choic
169,Flipkart Customer,brilliant,5,best battery and camera,"['best', 'battery', 'and', 'camera']","['best', 'battery', 'and', 'camera']","['best', 'batteri', 'camera']",best batteri camera
170,Flipkart Customer,brilliant,5,so good i love it,"['so', 'good', 'i', 'love', 'it']","['so', 'good', 'i', 'love', 'it']","['good', 'love']",good love
171,A.Anmol Hota,terrific purchase,5,sexy colourthis is not a fake iphonevery fast delivery by flipkartwarrenty checked from apple sitevalue for money,"['sexy', 'colourthis', 'is', 'not', 'a', 'fake', 'iphonevery', 'fast', 'delivery', 'by', 'flipkartwarrenty', 'checked', 'from', 'apple', 'sitevalue', 'for', 'money']","['sexy', 'colour', 'this', 'is', 'not', 'a', 'fake', 'i', 'phone', 'very', 'fast', 'delivery', 'by', 'flip', 'kart', 'warrenty', 'checked', 'from', 'apple', 'site', 'value', 'for', 'money']","['sexi', 'colour', 'not', 'fake', 'phone', 'fast', 'deliveri', 'flip', 'kart', 'warrenti', 'check', 'appl', 'site', 'valu', 'money']",sexi colour not fake phone fast deliveri flip kart warrenti check appl site valu money
172,Anand Mukut Tirkey,amazing product,5,my first iphone amazed by performance,"['my', 'first', 'iphone', 'amazed', 'by', 'performance']","['my', 'first', 'i', 'phone', 'amazed', 'by', 'performance']","['first', 'phone', 'amaz', 'perform']",first phone amaz perform
173,Pooja Chakraborty,wonderful,5,just received it its so good,"['just', 'received', 'it', 'its', 'so', 'good']","['just', 'received', 'it', 'its', 'so', 'good']","['receiv', 'good']",receiv good
174,Rudramani Singh,just wow,5,great devicevalue for money,"['great', 'devicevalue', 'for', 'money']","['great', 'device', 'value', 'for', 'money']","['great', 'devic', 'valu', 'money']",great devic valu money
175,Pramod kumar,highly recommended,5,super smartphone,"['super', 'smartphone']","['super', 'smartphone']","['super', 'smartphon']",super smartphon
176,Wasim Akram,really nice,4,only one word superb but price is too high,"['only', 'one', 'word', 'superb', 'but', 'price', 'is', 'too', 'high']","['only', 'one', 'word', 'superb', 'but', 'price', 'is', 'too', 'high']","['one', 'word', 'superb', 'price', 'high']",one word superb price high
177,Rahul Kumar,awesome,5,its my dream phoneoverall this gadget is superb,"['its', 'my', 'dream', 'phoneoverall', 'this', 'gadget', 'is', 'superb']","['its', 'my', 'dream', 'phone', 'overall', 'this', 'gadget', 'is', 'superb']","['dream', 'phone', 'overal', 'gadget', 'superb']",dream phone overal gadget superb
178,MANISH DHAYAL,just wow,5,what’s a great phone iphone unbelievable performance with super fast face lock and much more ever ,"['what', '’', 's', 'a', 'great', 'phone', 'iphone', 'unbelievable', 'performance', 'with', 'super', 'fast', 'face', 'lock', 'and', 'much', 'more', 'ever']","['what', 's', 'a', 'great', 'phone', 'i', 'phone', 'unbelievable', 'performance', 'with', 'super', 'fast', 'face', 'lock', 'and', 'much', 'more', 'ever']","['great', 'phone', 'phone', 'unbeliev', 'perform', 'super', 'fast', 'face', 'lock', 'much', 'ever']",great phone phone unbeliev perform super fast face lock much ever
179,Mayur  Chaudhari,great product,5,best phone ,"['best', 'phone']","['best', 'phone']","['best', 'phone']",best phone
180,Loganathan,useless product,5,seem there is some issue with this phone mic i got many complaints from my oponent i also tried with wifi calling also,"['seem', 'there', 'is', 'some', 'issue', 'with', 'this', 'phone', 'mic', 'i', 'got', 'many', 'complaints', 'from', 'my', 'oponent', 'i', 'also', 'tried', 'with', 'wifi', 'calling', 'also']","['seem', 'there', 'is', 'some', 'issue', 'with', 'this', 'phone', 'mic', 'i', 'got', 'many', 'complaints', 'from', 'my', 'o', 'ponent', 'i', 'also', 'tried', 'with', 'wifi', 'calling', 'also']","['seem', 'issu', 'phone', 'mic', 'got', 'mani', 'complaint', 'ponent', 'also', 'tri', 'wifi', 'call', 'also']",seem issu phone mic got mani complaint ponent also tri wifi call also
181,Rajorshi Chatterjee,just wow,5,using apple for overyears now and have upgraded working very fine and thanks to flipkart big billion days for making me get this product at the lowest price,"['using', 'apple', 'for', 'overyears', 'now', 'and', 'have', 'upgraded', 'working', 'very', 'fine', 'and', 'thanks', 'to', 'flipkart', 'big', 'billion', 'days', 'for', 'making', 'me', 'get', 'this', 'product', 'at', 'the', 'lowest', 'price']","['using', 'apple', 'for', 'over', 'years', 'now', 'and', 'have', 'upgraded', 'working', 'very', 'fine', 'and', 'thanks', 'to', 'flip', 'kart', 'big', 'billion', 'days', 'for', 'making', 'me', 'get', 'this', 'product', 'at', 'the', 'lowest', 'price']","['use', 'appl', 'year', 'upgrad', 'work', 'fine', 'thank', 'flip', 'kart', 'big', 'billion', 'day', 'make', 'get', 'product', 'lowest', 'price']",use appl year upgrad work fine thank flip kart big billion day make get product lowest price
182,Flipkart Customer,perfect product,5,i love this,"['i', 'love', 'this']","['i', 'love', 'this']",['love'],love
183,soumita  mondal,awesome,5,my first ever iphone ❤️and i love it❤️thank you flipkart☺️,"['my', 'first', 'ever', 'iphone', '❤️and', 'i', 'love', 'it❤️thank', 'you', 'flipkart☺️']","['my', 'first', 'ever', 'i', 'phone', 'and', 'i', 'love', 'it', 'thank', 'you', 'flip', 'kart']","['first', 'ever', 'phone', 'love', 'thank', 'flip', 'kart']",first ever phone love thank flip kart
184,Suraj kumar,best in the market,5,fast smooth monster performancebattrey is goodpubgno naver lagits not a android samsungplus exynosbionic engine give monster performance yes its beat snapdragon antutu is not matter its apple,"['fast', 'smooth', 'monster', 'performancebattrey', 'is', 'goodpubgno', 'naver', 'lagits', 'not', 'a', 'android', 'samsungplus', 'exynosbionic', 'engine', 'give', 'monster', 'performance', 'yes', 'its', 'beat', 'snapdragon', 'antutu', 'is', 'not', 'matter', 'its', 'apple']","['fast', 'smooth', 'monster', 'performance', 'bat', 'trey', 'is', 'good', 'pub', 'g', 'no', 'naver', 'lag', 'its', 'not', 'a', 'android', 'samsung', 'plus', 'exy', 'nos', 'bionic', 'engine', 'give', 'monster', 'performance', 'yes', 'its', 'beat', 'snapdragon', 'an', 'tutu', 'is', 'not', 'matter', 'its', 'apple']","['fast', 'smooth', 'monster', 'perform', 'bat', 'trey', 'good', 'pub', 'g', 'naver', 'lag', 'not', 'android', 'samsung', 'plu', 'exi', 'no', 'bionic', 'engin', 'give', 'monster', 'perform', 'ye', 'beat', 'snapdragon', 'tutu', 'not', 'matter', 'appl']",fast smooth monster perform bat trey good pub g naver lag not android samsung plu exi no bionic engin give monster perform ye beat snapdragon tutu not matter appl
185,Bhanu Pathania,super,5,a great product as its name saysloved this purchasethanks flipkart for making me smile again,"['a', 'great', 'product', 'as', 'its', 'name', 'saysloved', 'this', 'purchasethanks', 'flipkart', 'for', 'making', 'me', 'smile', 'again']","['a', 'great', 'product', 'as', 'its', 'name', 'says', 'loved', 'this', 'purchase', 'thanks', 'flip', 'kart', 'for', 'making', 'me', 'smile', 'again']","['great', 'product', 'name', 'say', 'love', 'purchas', 'thank', 'flip', 'kart', 'make', 'smile']",great product name say love purchas thank flip kart make smile
186,Kingston K,classy product,5,vry quick delivery ,"['vry', 'quick', 'delivery']","['vry', 'quick', 'delivery']","['vri', 'quick', 'deliveri']",vri quick deliveri
187,Flipkart Customer,awesome,4,my first iphone and am so happy ,"['my', 'first', 'iphone', 'and', 'am', 'so', 'happy']","['my', 'first', 'i', 'phone', 'and', 'am', 'so', 'happy']","['first', 'phone', 'happi']",first phone happi
188,Raj  Shakher,valueformoney,1,super mobile im completely satisfied buy this mobile,"['super', 'mobile', 'im', 'completely', 'satisfied', 'buy', 'this', 'mobile']","['super', 'mobile', 'im', 'completely', 'satisfied', 'buy', 'this', 'mobile']","['super', 'mobil', 'im', 'complet', 'satisfi', 'buy', 'mobil']",super mobil im complet satisfi buy mobil
189,Kanika Gulati,utterly disappointed,1,not working,"['not', 'working']","['not', 'working']","['not', 'work']",not work
190,himanshu poptani,wonderful,4,it deservesbut i am givingstar just because packaging of producthow can a brand like flipkart pack an expensive product so carelessly but overall product is obviously it is half bite appleit is my first iphone thanks flipkartpubgcamerabattery pesa wasoooooolbaki to abhidin hue h purchase kiye hue,"['it', 'deservesbut', 'i', 'am', 'givingstar', 'just', 'because', 'packaging', 'of', 'producthow', 'can', 'a', 'brand', 'like', 'flipkart', 'pack', 'an', 'expensive', 'product', 'so', 'carelessly', 'but', 'overall', 'product', 'is', 'obviously', 'it', 'is', 'half', 'bite', 'appleit', 'is', 'my', 'first', 'iphone', 'thanks', 'flipkartpubgcamerabattery', 'pesa', 'wasoooooolbaki', 'to', 'abhidin', 'hue', 'h', 'purchase', 'kiye', 'hue']","['it', 'deserves', 'but', 'i', 'am', 'giving', 'star', 'just', 'because', 'packaging', 'of', 'product', 'how', 'can', 'a', 'brand', 'like', 'flip', 'kart', 'pack', 'an', 'expensive', 'product', 'so', 'carelessly', 'but', 'overall', 'product', 'is', 'obviously', 'it', 'is', 'half', 'bite', 'apple', 'it', 'is', 'my', 'first', 'i', 'phone', 'thanks', 'flip', 'kart', 'pub', 'g', 'camera', 'battery', 'pesa', 'was', 'oooo', 'ool', 'baki', 'to', 'ab', 'hid', 'in', 'hue', 'h', 'purchase', 'ki', 'ye', 'hue']","['deserv', 'give', 'star', 'packag', 'product', 'brand', 'like', 'flip', 'kart', 'pack', 'expens', 'product', 'carelessli', 'overal', 'product', 'obvious', 'half', 'bite', 'appl', 'first', 'phone', 'thank', 'flip', 'kart', 'pub', 'g', 'camera', 'batteri', 'pesa', 'oooo', 'ool', 'baki', 'ab', 'hid', 'hue', 'h', 'purchas', 'ki', 'ye', 'hue']",deserv give star packag product brand like flip kart pack expens product carelessli overal product obvious half bite appl first phone thank flip kart pub g camera batteri pesa oooo ool baki ab hid hue h purchas ki ye hue
191,Subodh Kumar Gangwal,simply awesome,5,it’s iphone and name is enough,"['it', '’', 's', 'iphone', 'and', 'name', 'is', 'enough']","['it', 's', 'i', 'phone', 'and', 'name', 'is', 'enough']","['phone', 'name', 'enough']",phone name enough
192,allan kujur,just wow,5,best value for money,"['best', 'value', 'for', 'money']","['best', 'value', 'for', 'money']","['best', 'valu', 'money']",best valu money
193,Ashish Anand,classy product,5,best deal ever price more,"['best', 'deal', 'ever', 'price', 'more']","['best', 'deal', 'ever', 'price', 'more']","['best', 'deal', 'ever', 'price']",best deal ever price
194,Dharani Kharsel,worth the money,4,amazing pic,"['amazing', 'pic']","['amazing', 'pic']","['amaz', 'pic']",amaz pic
195,Flipkart Customer,perfect product,5,its my first iphone and its fantastic,"['its', 'my', 'first', 'iphone', 'and', 'its', 'fantastic']","['its', 'my', 'first', 'i', 'phone', 'and', 'its', 'fantastic']","['first', 'phone', 'fantast']",first phone fantast
196,Yeswanth Pavan Kumar Bandaru,not good,5,camera is very good and performance is awesome charging is slow overall very good mobile at this price range xr is my first iphone,"['camera', 'is', 'very', 'good', 'and', 'performance', 'is', 'awesome', 'charging', 'is', 'slow', 'overall', 'very', 'good', 'mobile', 'at', 'this', 'price', 'range', 'xr', 'is', 'my', 'first', 'iphone']","['camera', 'is', 'very', 'good', 'and', 'performance', 'is', 'awesome', 'charging', 'is', 'slow', 'overall', 'very', 'good', 'mobile', 'at', 'this', 'price', 'range', 'xr', 'is', 'my', 'first', 'i', 'phone']","['camera', 'good', 'perform', 'awesom', 'charg', 'slow', 'overal', 'good', 'mobil', 'price', 'rang', 'xr', 'first', 'phone']",camera good perform awesom charg slow overal good mobil price rang xr first phone
197,Amit Sharma,worth every penny,5,nice phone with high speed great camera nd most important got onlymore,"['nice', 'phone', 'with', 'high', 'speed', 'great', 'camera', 'nd', 'most', 'important', 'got', 'onlymore']","['nice', 'phone', 'with', 'high', 'speed', 'great', 'camera', 'nd', 'most', 'important', 'got', 'only', 'more']","['nice', 'phone', 'high', 'speed', 'great', 'camera', 'nd', 'import', 'got']",nice phone high speed great camera nd import got
